map_name,scen_num,num_agents,solver,solved,soc,lb_soc,makespan,lb_makespan,comp_time
brc202d.map,1,470,PIBT_PLUS,1,236888,201445,1059,1059,581
brc202d.map,1,480,PIBT_PLUS,1,242333,206965,1059,1059,722
brc202d.map,1,490,PIBT_PLUS,1,246790,211311,1059,1059,720
brc202d.map,1,500,PIBT_PLUS,1,250720,215288,1059,1059,782
brc202d.map,1,510,PIBT_PLUS,1,256439,218125,1059,1059,690
brc202d.map,1,520,PIBT_PLUS,1,259993,222118,1059,1059,690
brc202d.map,1,330,HCA,1,143560,139423,1040,1040,2517
brc202d.map,1,340,HCA,1,146584,143034,1040,1040,3441
brc202d.map,1,350,HCA,1,152132,148556,1040,1040,2720
brc202d.map,1,360,HCA,1,157405,153714,1040,1040,3480
brc202d.map,1,530,PIBT_PLUS,1,263815,226124,1059,1059,956
brc202d.map,1,540,PIBT_PLUS,1,269263,229778,1059,1059,721
brc202d.map,1,550,PIBT_PLUS,1,273244,233717,1059,1059,829
brc202d.map,1,560,PIBT_PLUS,1,278294,236096,1059,1059,843
brc202d.map,1,370,HCA,1,161108,156806,1040,1040,3173
brc202d.map,1,380,HCA,1,165580,161275,1040,1040,3802
brc202d.map,1,390,HCA,1,169134,164808,1040,1040,3381
brc202d.map,1,400,HCA,1,175517,170938,1040,1040,3455
brc202d.map,1,570,PIBT_PLUS,1,283637,240295,1059,1059,820
brc202d.map,1,580,PIBT_PLUS,1,288070,244522,1059,1059,725
brc202d.map,1,590,PIBT_PLUS,1,295777,249560,1059,1059,742
brc202d.map,1,600,PIBT_PLUS,1,300303,253237,1059,1059,1261
brc202d.map,1,610,PIBT_PLUS,1,304208,258064,1059,1059,789
brc202d.map,1,620,PIBT_PLUS,1,310696,262305,1059,1059,905
brc202d.map,1,630,PIBT_PLUS,1,314729,266602,1059,1059,1147
brc202d.map,1,640,PIBT_PLUS,1,320796,270762,1059,1059,1179
brc202d.map,1,650,PIBT_PLUS,1,330649,275297,1059,1059,874
brc202d.map,1,660,PIBT_PLUS,1,334290,279610,1059,1059,915
brc202d.map,1,670,PIBT_PLUS,1,341343,283959,1059,1059,790
brc202d.map,1,680,PIBT_PLUS,1,343785,287089,1059,1059,1253
brc202d.map,1,10,PushAndSwap,1,4567,3181,1075,924,89
brc202d.map,1,20,PushAndSwap,1,17663,7625,1489,924,129
brc202d.map,1,30,PushAndSwap,0,44404,11788,2001,924,106
brc202d.map,1,40,PushAndSwap,0,35074,16234,2001,924,157
brc202d.map,1,410,HCA,1,179263,175209,1059,1059,3315
brc202d.map,1,420,HCA,1,185786,181348,1059,1059,4343
brc202d.map,1,430,HCA,1,190692,185396,1059,1059,4116
brc202d.map,1,440,HCA,1,195135,189871,1059,1059,4755
brc202d.map,1,690,PIBT_PLUS,1,351463,292086,1059,1059,1037
brc202d.map,1,700,PIBT_PLUS,1,360703,296445,1059,1059,1233
brc202d.map,1,710,PIBT_PLUS,1,363922,300002,1059,1059,1009
brc202d.map,1,720,PIBT_PLUS,1,371551,303154,1059,1059,826
brc202d.map,1,50,PushAndSwap,0,35559,21726,2001,924,224
brc202d.map,1,60,PushAndSwap,0,36519,25018,2001,924,207
brc202d.map,1,70,PushAndSwap,0,43232,29359,2001,924,256
brc202d.map,1,80,PushAndSwap,0,46978,33008,2001,924,318
brc202d.map,1,730,PIBT_PLUS,1,374332,307628,1059,1059,918
brc202d.map,1,740,PIBT_PLUS,1,378975,311110,1059,1059,942
brc202d.map,1,750,PIBT_PLUS,1,382845,315803,1059,1059,1054
brc202d.map,1,760,PIBT_PLUS,1,390715,319324,1059,1059,1016
brc202d.map,1,90,PushAndSwap,0,32777,37193,2001,1017,375
brc202d.map,1,100,PushAndSwap,0,23473,42493,2001,1017,426
brc202d.map,1,110,PushAndSwap,0,26121,46151,2001,1017,479
brc202d.map,1,120,PushAndSwap,0,28999,52203,2001,1040,551
brc202d.map,1,450,HCA,1,199779,194027,1059,1059,4045
brc202d.map,1,460,HCA,1,205113,198524,1059,1059,4097
brc202d.map,1,470,HCA,1,208727,201445,1059,1059,4748
brc202d.map,1,480,HCA,1,214230,206965,1059,1059,5252
brc202d.map,1,770,PIBT_PLUS,1,394516,324322,1059,1059,1281
brc202d.map,1,780,PIBT_PLUS,1,405649,330099,1059,1059,1175
brc202d.map,1,790,PIBT_PLUS,1,408584,333734,1059,1059,1022
brc202d.map,1,800,PIBT_PLUS,1,415238,337393,1059,1059,1275
brc202d.map,1,130,PushAndSwap,0,28444,56192,2001,1040,548
brc202d.map,1,140,PushAndSwap,0,28530,58653,2001,1040,644
brc202d.map,1,150,PushAndSwap,0,31970,63797,2001,1040,778
brc202d.map,1,160,PushAndSwap,0,37553,70432,2001,1040,960
brc202d.map,1,810,PIBT_PLUS,1,420702,342090,1059,1059,1492
brc202d.map,1,820,PIBT_PLUS,1,427546,345957,1059,1059,1541
brc202d.map,1,830,PIBT_PLUS,1,428522,351114,1059,1059,982
brc202d.map,1,840,PIBT_PLUS,1,437811,354788,1059,1059,1530
brc202d.map,1,850,PIBT_PLUS,1,442297,359392,1059,1059,1555
brc202d.map,1,860,PIBT_PLUS,1,446030,363714,1059,1059,1034
brc202d.map,1,870,PIBT_PLUS,1,452669,368180,1059,1059,1505
brc202d.map,1,880,PIBT_PLUS,1,455749,371496,1059,1059,1141
brc202d.map,1,170,PushAndSwap,0,38724,75598,2001,1040,741
brc202d.map,1,180,PushAndSwap,0,38882,78267,2001,1040,1386
brc202d.map,1,190,PushAndSwap,0,38982,80582,2001,1040,837
brc202d.map,1,200,PushAndSwap,0,40291,85080,2001,1040,1071
brc202d.map,1,890,PIBT_PLUS,1,462195,375955,1059,1059,1870
brc202d.map,1,900,PIBT_PLUS,1,470793,379538,1059,1059,1075
brc202d.map,1,910,PIBT_PLUS,1,473375,383324,1059,1059,1405
brc202d.map,1,920,PIBT_PLUS,1,473923,385775,1059,1059,1431
brc202d.map,1,930,PIBT_PLUS,1,481556,390148,1059,1059,1817
brc202d.map,1,940,PIBT_PLUS,1,485807,392430,1059,1059,1166
brc202d.map,1,950,PIBT_PLUS,1,493182,396040,1059,1059,1348
brc202d.map,1,960,PIBT_PLUS,1,498161,399026,1059,1059,1327
brc202d.map,1,210,PushAndSwap,0,41067,88551,2001,1040,1460
brc202d.map,1,220,PushAndSwap,0,43391,93038,2001,1040,1153
brc202d.map,1,230,PushAndSwap,0,43394,97065,2001,1040,1191
brc202d.map,1,240,PushAndSwap,0,44515,101578,2001,1040,1303
brc202d.map,1,490,HCA,1,218870,211311,1059,1059,5830
brc202d.map,1,500,HCA,1,223769,215288,1059,1059,5470
brc202d.map,1,510,HCA,1,227309,218125,1059,1059,6035
brc202d.map,1,520,HCA,1,231371,222118,1059,1059,5467
brc202d.map,1,970,PIBT_PLUS,1,502915,405249,1059,1059,1263
brc202d.map,1,980,PIBT_PLUS,1,508106,408606,1059,1059,1922
brc202d.map,1,990,PIBT_PLUS,1,512497,411823,1059,1059,1370
